Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.079750408214294,0.0773599230711988,0.0574998679332007,0.0840503145837907,0.0623673044531305,0
0.0466009024799433,0.0455580601318533,0.0293260385324233,0.0236715098115879,0.0310526115042654,0
0.0119023790581401,0.0068857745198889,0.0105655459202803,0.0035310720886466,0.0080312949060703,0
0.0063012180952188,0.0001599606447196,0.0046430515698989,0.0140114782678585,0.0095789687939879,1
0.0109351606963181,0.0017906930543526,0.0041976605051407,0.0046295343793099,0.0041213629504843,0
0.001793013692267,0.0055669625926471,0.0071445435215268,0.0073477766895207,0.0037457361631024,0
-0.0003687615882395,0.0122587971725022,0.0075754541436164,-0.0047697620544334,0.0072193387802117,2
0.0064530533312257,0.0041814907655812,0.0052258472559321,0.0044032978074635,0.0014618157157883,0
0.0047328867123701,0.0035760370200793,0.0042446695667449,0.0034722543034163,0.0029133727732709,0
0.0026595922952847,0.0036117074217971,0.0046318649541744,0.0029438627974172,0.0049117725748208,0
0.0051301846294306,0.0076075674831393,0.0010397922867158,0.0007926208456229,0.0038684842017599,1
0.0043553782718949,0.0031619965926269,0.003729138078539,0.0036664645182909,0.0035230724524461,0
0.0046197661309732,0.0020375325962852,0.0042257771308728,0.0035849886784375,0.0035038291703991,0
0.0043505335598795,0.002130411911138,0.0054832153906455,0.0037913778681639,0.002191417034908,0
0.0035655476179565,-0.0008764314933306,0.0067022104553766,0.003787385885166,0.0030702841866908,1
0.0019579143389516,0.0008040063955087,0.0035835831501703,0.0035192510511031,0.0036368140370023,0
0.0081287555992972,-0.0022676324873724,0.002722610036904,0.0002789281188119,0.0043909149006854,1
0.0055818340379023,0.0024487076593786,0.0016905536365424,0.0013101908946288,0.0017956362353579,0
0.0038909706022202,0.0034848907575376,0.0038736130800243,-0.0012499270188626,0.0025684341476735,1
0.0063674526981722,0.0009591703621788,0.0003991221639999,0.0023391218879467,0.0022297219891685,1
0.0038511261905605,0.0026782754225856,0.0006289268526096,0.0038955556002061,0.0010245450851011,1
0.0024481839425923,0.0017351513464515,0.00395425741999,0.0014445403879213,0.0016857870099675,0
0.0006296051446336,0.0022068494311927,0.0037627832112192,0.003054239886416,0.0013474441960612,0
0.000235782274242,0.0012289092808756,0.0039766114382737,0.0028740720662968,0.0026154335000885,0
0.003568670516227,0.0022700883019908,0.0038580677946596,0.0009683825365666,-1.3819884261301318e-06,1
0.0022458371726209,0.001446082377618,0.0025195450880482,0.0025503409446962,0.0017166135085568,0
0.0030761406726732,0.0005010981340184,0.0023324505648502,0.002979630573209,0.0014713552299743,0
0.0011371046333314,0.0008989575552275,0.0026479569636903,0.0037778654288717,0.0016552237446178,0
0.0007033097238727,0.0018186653856229,0.0021001228873507,0.0026830419469655,0.0026065761468161,0
0.0021640584391907,0.0009901216066259,0.0032930357217186,0.0016844406553214,0.0015956573671948,0
0.0065209439469309,0.0020937769892014,-0.0002779489124997,0.0007927876936813,0.0001866662969736,1
0.0091935688276339,0.0008873684855829,0.0064630051357078,-0.0125969010239137,0.0052773748845757,1
0.0015333130077215,0.000527598820119,0.0023711231631182,0.0023080891832817,0.0024469839485001,0
0.0009744990556798,0.0039041700655783,0.0014268550944685,0.0011409620416489,0.001548888462123,1
0.0048935009540209,0.0003073298200789,0.0026307964004483,7.719688271679015e-05,0.0010857519798537,0
0.0015272410806842,-0.0011556474058536,0.0038252885275844,0.0046365854645153,7.578372854535331e-05,1
-3.940724133687512e-05,0.0034844143840297,0.0014402234915241,0.0011231314435403,0.0028781023695081,2
0.0036803090094251,6.566414829883849e-05,0.0015701052714229,0.0016085685944785,0.0018089847785016,2
0.0025288942239868,0.0006702664564325,0.0017003753255666,0.0029362620098932,0.0007879660309064,0
0.0013053714849806,0.0018989703442367,0.0030206616775574,0.0018945580982755,0.0004521117228362,0
0.0014453461462314,0.0019295033664489,0.0045736040684358,-0.0002546937836532,0.0006328340354715,1
0.0025021202067662,0.001188457696514,0.0019429657583356,0.0002493313494497,0.0023506963030973,0
0.0010513484421561,0.0011367924151181,0.0021526847822154,0.0018093822560485,0.0020431986160388,0
0.0017823289431719,0.0017217096935924,0.0011646083079762,0.0021097317196578,0.0013683187754548,1
0.0020392839604862,0.0011349644894341,0.0012882543529612,0.0026169247899599,0.0004868572479171,1
0.0010502215743335,0.0021636240248922,0.0014045427215018,0.0019954382004212,0.0008435905846076,1
0.0028332381951891,0.0017781954683505,0.0021954612935745,-0.000484749713777,0.0010783345631579,1
0.0033395349471164,0.0020447664301183,0.001414790794128,-8.459036666559338e-05,0.0006801634888416,2
0.0057888865896936,-0.0005514471896869,0.0019149192006029,-0.0004420735680336,0.0006154793734885,2
0.0025968864537421,0.0006751096283437,0.0002253102225114,0.0009704771233882,0.0023393121644808,1
-3.330854267558081e-05,-0.0002407562852586,0.0049053423552715,0.0005490359617672,0.0016178865748933,2
0.0021090546080281,0.0028016704502269,0.0005568105742545,-0.0003534424092848,0.0016340198465228,2
0.0028021808095657,0.0018254690042078,0.0002164870638556,0.0008166663656351,0.0009407132138531,1
0.0004657607843147,0.0004562544582259,0.004223320745796,0.0004183278320155,0.0009705710957174,0
0.0015716966316331,0.0029652961462437,0.0022640350230738,0.0004678292638868,-0.0007953061341154,1
0.0027935970867225,-0.0006779671093153,0.0023130032115403,0.0019102392954108,5.31451140347583e-06,1
0.0012237622313411,0.0015602246845349,0.0007162567894366,0.0006799343083081,0.0020949039576737,1
0.0009491658601088,0.0022530250209325,-3.201395894899539e-05,0.003391964818701,-0.0003303341082702,2
0.0014434487483234,-0.0009724516103714,0.0034445633947762,0.0013495307657418,0.0009247798767682,1
0.0002325238035749,0.0009804041571301,0.0012930586010228,0.0031308512897149,0.0003629572515479,1
0.0026196095829658,0.001007113263234,0.0007582245979734,0.0003759275053029,0.0012222895842963,1
0.0015500747930645,0.0009657413443137,0.0026798276280319,-0.0001662104923939,0.0009493494308648,1
0.0012965600635972,7.097850862795019e-05,0.0012757797780893,0.0025942360071295,0.0007136949546172,2
0.0004588082070212,0.0006902936057631,0.0023248628828317,0.0010914625323989,0.0013455498909669,0
0.0035498766209829,0.002389132472125,0.0009916082710844,-0.0038441443031636,0.0027077263917091,2
0.0001072875188041,0.0021778183429386,-0.0002085658074028,0.0024599859574743,0.001128492842517,1
0.0013932641496159,0.0004618914801901,0.0012464804290659,0.002557215000085,-3.634199800796045e-05,2
0.0003436272221415,0.000545002033272,0.0041721674188999,-0.0009929034072731,0.001506017004551,1
