Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.0565515527152451,0.0594113906427823,0.0525610151071549,0.0521207894571504,0.0546187389685405,0
0.0450469403050074,0.0496786503301454,0.0516700111869416,0.0245944050439318,0.0532091743187028,0
0.0119468296600012,0.0304481979937934,0.0178530140138806,0.0189118951944431,0.004959202868745,0
0.0103157360426976,0.0085871968849007,0.013096389876209,0.0147131023623523,0.0073295348084933,0
0.0076202236573156,0.0094220997502562,0.0073399559759775,0.0090241668849225,0.0019293535316889,0
0.0106735385635679,0.0069006991984233,0.0068223154953313,0.0046234367898051,0.0054932906218897,0
0.0045699337643038,0.0062638095823254,0.0025898563898878,0.0043658439243064,0.0042384300715045,0
0.0021273148704588,0.0047272875735627,0.008328680078675,0.0049031026754538,0.0002898697971449,0
0.0017716453331767,0.0022858039405895,0.0067930516045885,0.0023219165968504,0.005317367659821,1
0.0051073666648433,0.0097401804480656,0.0004482371050801,0.0033108883460515,-0.0005940763165222,2
0.0011157875759402,0.0013980236473341,0.0065837021960412,0.0046065065531815,0.0031696970589725,0
0.0011225353004399,0.0093485396728898,0.0030142814322582,0.0011278219180205,0.0021128139073296,1
0.0015797133211213,0.0063531664775009,0.0023129225460357,0.0040911535948225,0.0008861526309773,0
0.0040916733639132,-0.0004079736102896,0.006324359382028,0.0040288480591974,0.0006036714100819,1
0.0026108180555292,0.0057098431177461,0.0019395979159572,0.0006871349058293,9.291253904846198e-05,1
-8.375556181432487e-05,0.0066862384862653,-0.002741429361208,0.0028016774823618,0.0032598985452787,3
0.0018699820911424,0.0003362210881278,0.002979969325004,0.0012813134604111,0.0031430267006011,1
0.0004683618934652,0.0052067660748978,0.0002437931548015,0.0044606671122003,-0.0015367191972153,2
0.0011430445445832,0.0022278083276875,0.0030926744200443,0.0007305229954125,0.0016096046603022,1
0.0013221350556578,0.0038265602167335,0.0004408627298362,0.0023159033204883,0.0004926742392667,1
0.0001192942368498,0.0030279425227645,0.0025435395780756,0.0018206995967539,0.0008113086199104,2
0.0007254250150672,0.0034072610541432,0.0008184438807234,0.0022077529210541,0.0010379064582406,2
0.0033291191255573,0.0005251851264741,0.00153477674467,0.0027841516570156,-0.0001432748467695,2
0.002400503271517,0.003085690604077,0.000365133936285,-0.0003533300976419,0.0017533764128112,1
0.0001461886726696,0.0001007832839171,0.0041040694638468,0.0010505157210256,0.0018412916053831,2
-0.0005541692588343,0.003161334872593,0.0024518892708457,2.352660276283558e-06,0.0020975317794658,2
0.0027854303690363,0.0020008232654806,0.0001099734529915,0.0008600066323591,0.0012335790557159,1
0.0019347636976531,0.0010997458831694,0.0028624688457065,0.0011459422281272,-5.906947146219199e-05,2
0.0022795032452601,0.0021674672344247,0.0007259452220438,0.0007048727080321,0.0010231052694228,1
0.0031046265458909,0.0009215431369759,0.0020214645048944,-0.001419377587093,0.0021982610741651,1
0.0022333285276972,0.0016018642849686,-0.0002922469483176,0.0015208235408748,0.0017112948094152,2
0.0022962281229561,0.002263380445537,0.0006693248460168,0.0018856058042038,-0.0005590143647827,2
0.0010553921909532,0.0024555014443525,-7.14471270604422e-05,0.0024385767829928,0.0005624738030179,2
0.0008241465546382,-0.0004516281326392,0.0026758068541617,0.0006941492030548,0.0024800692429192,3
0.0005439059057786,0.0003670251728812,0.0015817976418179,0.0023231548659593,0.0013893805570812,2
0.0028696352163581,0.0025236445326947,0.0030987823133519,0.0009557286689745,-0.003264440329037,2
0.0024972942798982,0.0019992712772544,-0.000878884615212,0.0013461981902862,0.0008774335663398,2
0.0006261290666672,0.0020058620721074,0.0017011627155107,0.0007123090457563,0.0007318201378718,2
0.0010200147088068,-0.0001915601939871,0.0014695513611822,0.0013557663112039,0.0019773769909642,3
0.0006225786561058,0.0012136037303743,0.0002264782137085,0.0009736461759766,0.0025611994874051,2
7.474155727766884e-05,0.0007452059555317,0.0008265647009373,0.0006436707671555,0.0032550254251041,2
0.0009266047071633,0.0012302917554976,0.0012375676684208,0.000943304834864,0.0011317921083536,2
0.0003029231563228,0.0007470515409884,0.0005158951568364,0.0013782730775674,0.0025044910741926,2
-0.0002539182500655,0.0016539580253016,0.0016049736903151,0.0006677297518421,0.0015521708604721,2
0.0023438223725507,0.0018120579353126,0.0007169279397366,0.0012563040504165,-0.0009064773153223,2
0.0022678413128811,0.0011757404895296,0.001256591420602,0.0016753088416944,-0.0012658618483125,2
0.0012774057113672,0.0009239278234852,0.0006629535452727,-0.0007601184932616,0.002916261058547,1
0.0006455153630488,0.0018559167528748,0.001332889739953,0.0007475202558148,0.0004062250764152,2
-3.530208073054819e-05,-0.0007568316724127,0.0013379402414565,0.0020837869171906,0.0023342007498339,3
0.002271514166277,-0.0002441934697996,0.0007262252052872,0.0012871875395919,0.0008429142539366,2
0.0003611571359621,0.0021281334399576,0.001560440798253,0.001528189194239,-0.0007545950558895,3
0.0010693118626196,0.0017220477012908,0.0007375397888011,0.0005875729468623,0.0006734627443057,1
