date,binary_target_net_income,proba_class_0,proba_class_1,window,cid,return_1q,year,weight,weighted_return,weight_check,weight_valid
2023-11-08,0,0.13187669,0.86812323,2019-2024,SP-006672,0.0191306108890983,2023,0.001736111111111111,3.3212866126906774e-05,3.3306690738754696e-16,True
2023-05-03,0,0.30263942,0.6973605,2019-2024,SP-006771,0.0446884443191323,2023,0.001736111111111111,7.758410472071579e-05,3.3306690738754696e-16,True
2023-07-26,0,0.38607946,0.61392057,2019-2024,SP-006771,-0.0329213589003065,2023,0.001736111111111111,-5.715513697969878e-05,3.3306690738754696e-16,True
2023-11-15,0,0.31237835,0.68762165,2019-2024,SP-006771,0.1327009894341884,2023,0.001736111111111111,0.00023038366221213262,3.3306690738754696e-16,True
2023-02-27,1,0.030355364,0.96964467,2019-2024,SP-006946,-0.0910648592738516,2023,0.001736111111111111,-0.00015809871401710346,3.3306690738754696e-16,True
2023-05-05,1,0.012751597,0.9872484,2019-2024,SP-006946,0.0746652562990654,2023,0.001736111111111111,0.00012962718107476632,3.3306690738754696e-16,True
2023-08-04,1,0.019294435,0.98070556,2019-2024,SP-006946,-0.039549398124103,2023,0.001736111111111111,-6.866214952101215e-05,3.3306690738754696e-16,True
2023-11-03,1,0.2664233,0.73357666,2019-2024,SP-006946,0.1126757529050546,2023,0.001736111111111111,0.00019561762657127534,3.3306690738754696e-16,True
2023-11-09,1,0.19876386,0.80123615,2019-2024,SP-007770,0.0317307711691816,2023,0.001736111111111111,5.508814439094027e-05,3.3306690738754696e-16,True
2023-02-15,1,0.09858297,0.9014171,2019-2024,SP-008644,0.1491357150994592,2023,0.001736111111111111,0.0002589161720476722,3.3306690738754696e-16,True
2023-05-09,1,0.03288213,0.9671178,2019-2024,SP-008644,0.0071926194129888,2023,0.001736111111111111,1.2487186480883333e-05,3.3306690738754696e-16,True
2023-08-02,1,0.12865132,0.87134874,2019-2024,SP-008644,-0.0369339425823499,2023,0.001736111111111111,-6.412142809435747e-05,3.3306690738754696e-16,True
2023-11-08,1,0.344167,0.65583295,2019-2024,SP-008644,0.3253798695366532,2023,0.001736111111111111,0.0005648956068344674,3.3306690738754696e-16,True
2023-03-16,1,0.10324278,0.89675725,2019-2024,SP-008702,0.0801443619202877,2023,0.001736111111111111,0.0001391395172227217,3.3306690738754696e-16,True
2023-05-15,1,0.07591425,0.9240858,2019-2024,SP-008702,0.0506989762975854,2023,0.001736111111111111,8.801905607219687e-05,3.3306690738754696e-16,True
2023-08-10,1,0.101944186,0.89805585,2019-2024,SP-008702,-0.0358538995572958,2023,0.001736111111111111,-6.224635339808299e-05,3.3306690738754696e-16,True
2023-11-13,1,0.1616238,0.8383762,2019-2024,SP-008702,0.1121387892282698,2023,0.001736111111111111,0.00019468539796574616,3.3306690738754696e-16,True
2023-03-08,1,0.025528705,0.9744713,2019-2024,SP-009647,-0.0990419987543635,2023,0.001736111111111111,-0.0001719479145041033,3.3306690738754696e-16,True
2023-05-11,1,0.009578997,0.990421,2019-2024,SP-009647,0.5508798992246747,2023,0.001736111111111111,0.000956388713931727,3.3306690738754696e-16,True
2023-08-10,1,0.05175051,0.9482495,2019-2024,SP-009647,-0.1518319104760035,2023,0.001736111111111111,-0.00026359706679861717,3.3306690738754696e-16,True
2023-11-13,0,0.19552863,0.8044714,2019-2024,SP-009647,-0.0476198937472335,2023,0.001736111111111111,-8.26734266445026e-05,3.3306690738754696e-16,True
2023-03-13,1,0.1514422,0.8485578,2019-2024,SP-009728,0.4634476022824266,2023,0.001736111111111111,0.000804596531740324,3.3306690738754696e-16,True
2023-02-14,1,0.21886715,0.7811328,2019-2024,SP-010671,-0.0185444895792202,2023,0.001736111111111111,-3.2195294408368404e-05,3.3306690738754696e-16,True
2023-04-28,1,0.19947062,0.80052936,2019-2024,SP-010671,0.0261755618324171,2023,0.001736111111111111,4.544368373683524e-05,3.3306690738754696e-16,True
2023-03-06,0,0.08384308,0.9161569,2019-2024,SP-011258,0.2427026205055343,2023,0.001736111111111111,0.00042135871615544147,3.3306690738754696e-16,True
2023-05-01,0,0.10959487,0.89040506,2019-2024,SP-011258,0.0425750151406452,2023,0.001736111111111111,7.391495684139791e-05,3.3306690738754696e-16,True
2023-08-10,0,0.36675042,0.63324964,2019-2024,SP-011258,0.1137560771527225,2023,0.001736111111111111,0.00019749318950125432,3.3306690738754696e-16,True
2023-11-06,0,0.2580909,0.74190915,2019-2024,SP-011258,0.1039977374821792,2023,0.001736111111111111,0.00018055162757322777,3.3306690738754696e-16,True
2023-08-01,0,0.39467213,0.6053279,2019-2024,SP-011443,-0.0437482798737602,2023,0.001736111111111111,-7.595187478083367e-05,3.3306690738754696e-16,True
2023-11-21,0,0.18546328,0.81453675,2019-2024,SP-011443,0.1191316221237376,2023,0.001736111111111111,0.0002068257328537111,3.3306690738754696e-16,True
2023-08-10,1,0.13721447,0.8627855,2019-2024,SP-013992,-0.1561763490748261,2023,0.001736111111111111,-0.0002711394949215731,3.3306690738754696e-16,True
2023-11-09,1,0.19856977,0.8014302,2019-2024,SP-013992,0.2248984536849351,2023,0.001736111111111111,0.0003904487043141234,3.3306690738754696e-16,True
2023-05-03,0,0.28073436,0.7192656,2019-2024,SP-014042,0.1293954434441864,2023,0.001736111111111111,0.00022464486709060139,3.3306690738754696e-16,True
2023-07-27,0,0.08042049,0.9195795,2019-2024,SP-014042,-0.2883372067288586,2023,0.001736111111111111,-0.0005005854283487128,3.3306690738754696e-16,True
2023-11-02,0,0.03110457,0.96889544,2019-2024,SP-014042,0.070550529914816,2023,0.001736111111111111,0.00012248355887988887,3.3306690738754696e-16,True
2023-11-03,0,0.0055565536,0.9944434,2019-2024,SP-014042,0.070550529914816,2023,0.001736111111111111,0.00012248355887988887,3.3306690738754696e-16,True
2023-02-23,0,0.24108772,0.75891227,2019-2024,SP-014065,0.2661406796964036,2023,0.001736111111111111,0.00046204979113958957,3.3306690738754696e-16,True
2023-02-24,0,0.14975373,0.85024625,2019-2024,SP-014065,0.2661406796964036,2023,0.001736111111111111,0.00046204979113958957,3.3306690738754696e-16,True
2023-05-11,1,0.0724161,0.9275839,2019-2024,SP-014065,0.0915054437412412,2023,0.001736111111111111,0.00015886361760632153,3.3306690738754696e-16,True
2023-08-03,1,0.1664026,0.83359736,2019-2024,SP-014065,0.0386710849829896,2023,0.001736111111111111,6.713730031769028e-05,3.3306690738754696e-16,True
2023-11-09,0,0.025490541,0.9745094,2019-2024,SP-014065,0.0676541946600979,2023,0.001736111111111111,0.00011745519906266995,3.3306690738754696e-16,True
2023-03-14,0,0.0051339567,0.994866,2019-2024,SP-014099,-0.399970528523345,2023,0.001736111111111111,-0.0006943932786863629,3.3306690738754696e-16,True
2023-05-09,0,0.025640797,0.9743592,2019-2024,SP-014099,-0.3091502395731196,2023,0.001736111111111111,-0.0005367191659255548,3.3306690738754696e-16,True
2023-05-10,0,0.32904506,0.67095494,2019-2024,SP-014118,-0.0500526468813534,2023,0.001736111111111111,-8.689695639123853e-05,3.3306690738754696e-16,True
2023-02-24,1,0.05649761,0.9435023,2019-2024,SP-014326,-0.0507288415464642,2023,0.001736111111111111,-8.807090546261145e-05,3.3306690738754696e-16,True
2023-05-12,1,0.112083115,0.88791686,2019-2024,SP-014326,0.1759768413676965,2023,0.001736111111111111,0.0003055153495966953,3.3306690738754696e-16,True
2023-08-10,1,0.091846675,0.90815336,2019-2024,SP-014326,0.0789604637495283,2023,0.001736111111111111,0.00013708413845404217,3.3306690738754696e-16,True
2023-07-26,1,0.04690499,0.9530951,2019-2024,SP-014330,-0.1350941500751882,2023,0.001736111111111111,-0.0002345384549916462,3.3306690738754696e-16,True
2023-10-25,1,0.0063099684,0.99369,2019-2024,SP-014330,0.1784024540428445,2023,0.001736111111111111,0.00030972648271327167,3.3306690738754696e-16,True
2023-05-03,0,0.34162349,0.6583765,2019-2024,SP-014333,0.0192139148673124,2023,0.001736111111111111,3.335749108908403e-05,3.3306690738754696e-16,True
2023-03-02,0,0.016008908,0.983991,2019-2024,SP-014352,0.3592274495408911,2023,0.001736111111111111,0.000623658766564047,3.3306690738754696e-16,True
2023-05-09,0,0.04129483,0.9587051,2019-2024,SP-014352,0.1024184985431865,2023,0.001736111111111111,0.00017780989330414324,3.3306690738754696e-16,True
2023-08-03,0,0.23876524,0.76123476,2019-2024,SP-014352,0.2701373187771064,2023,0.001736111111111111,0.0004689884006546986,3.3306690738754696e-16,True
2023-11-10,0,0.16910233,0.8308976,2019-2024,SP-014352,-0.0261971615102834,2023,0.001736111111111111,-4.548118317757534e-05,3.3306690738754696e-16,True
2023-02-23,1,0.32791066,0.67208934,2019-2024,SP-014391,-0.0568429097407804,2023,0.001736111111111111,-9.868560718885485e-05,3.3306690738754696e-16,True
2023-03-10,1,0.30238944,0.69761056,2019-2024,SP-014391,-0.0568429097407804,2023,0.001736111111111111,-9.868560718885485e-05,3.3306690738754696e-16,True
2023-05-05,1,0.37585893,0.6241411,2019-2024,SP-014391,0.0865263559020364,2023,0.001736111111111111,0.00015021936788547986,3.3306690738754696e-16,True
2023-05-01,1,0.108387426,0.89161265,2019-2024,SP-014517,0.1063684469765698,2023,0.001736111111111111,0.0001846674426676559,3.3306690738754696e-16,True
2023-07-27,1,0.14008535,0.85991466,2019-2024,SP-014517,-0.0273670454489974,2023,0.001736111111111111,-4.7512231682287154e-05,3.3306690738754696e-16,True
2023-10-30,1,0.113453105,0.8865469,2019-2024,SP-014517,0.1206657946462957,2023,0.001736111111111111,0.00020948922681648558,3.3306690738754696e-16,True
2023-08-03,0,0.27584383,0.7241562,2019-2024,SP-015038,-0.212080958382199,2023,0.001736111111111111,-0.0003681961083024288,3.3306690738754696e-16,True
2023-11-02,0,0.053819537,0.94618046,2019-2024,SP-015038,0.1927573977127715,2023,0.001736111111111111,0.00033464825991800606,3.3306690738754696e-16,True
2023-03-02,1,0.39009774,0.60990226,2019-2024,SP-015042,0.0799808100681441,2023,0.001736111111111111,0.00013885557303497238,3.3306690738754696e-16,True
2023-11-01,0,0.346731,0.653269,2019-2024,SP-015042,0.0901722776892376,2023,0.001736111111111111,0.00015654909321048194,3.3306690738754696e-16,True
2023-05-18,1,0.0071258186,0.99287415,2019-2024,SP-015050,0.2154811006607279,2023,0.001736111111111111,0.00037409913309154145,3.3306690738754696e-16,True
2023-08-08,1,0.013472932,0.9865271,2019-2024,SP-015050,0.0433116729922837,2023,0.001736111111111111,7.519387672271475e-05,3.3306690738754696e-16,True
2023-11-10,1,0.029221958,0.970778,2019-2024,SP-015050,-0.0310453630710498,2023,0.001736111111111111,-5.3898199776128127e-05,3.3306690738754696e-16,True
2023-08-10,0,0.3854865,0.6145135,2019-2024,SP-015059,0.0639245617465044,2023,0.001736111111111111,0.00011098014192101458,3.3306690738754696e-16,True
2023-11-08,0,0.12228154,0.87771857,2019-2024,SP-015059,-0.0566052798951788,2023,0.001736111111111111,-9.82730553735743e-05,3.3306690738754696e-16,True
2023-03-31,1,0.01299299,0.98700696,2019-2024,SP-015082,-0.0215756165480403,2023,0.001736111111111111,-3.745766761812552e-05,3.3306690738754696e-16,True
2023-05-09,1,0.009053195,0.99094677,2019-2024,SP-015082,-0.0034782475057306,2023,0.001736111111111111,-6.038624141893402e-06,3.3306690738754696e-16,True
2023-08-04,1,0.04004898,0.95995104,2019-2024,SP-015082,-0.0460201593795755,2023,0.001736111111111111,-7.989611003398524e-05,3.3306690738754696e-16,True
2023-11-03,0,0.25579232,0.7442077,2019-2024,SP-015082,-0.0871241175478397,2023,0.001736111111111111,-0.00015125714852055503,3.3306690738754696e-16,True
2023-03-08,0,0.18293777,0.81706226,2019-2024,SP-015083,-0.079594438147595,2023,0.001736111111111111,-0.00013818478845068575,3.3306690738754696e-16,True
2023-06-07,0,0.1572816,0.8427184,2019-2024,SP-015083,-0.0362664543857973,2023,0.001736111111111111,-6.296259441978698e-05,3.3306690738754696e-16,True
2023-09-06,1,0.27941886,0.7205812,2019-2024,SP-015083,-0.2595534808124229,2023,0.001736111111111111,-0.00045061368196601197,3.3306690738754696e-16,True
2023-12-13,1,0.11460974,0.8853903,2019-2024,SP-015083,0.3277702270497017,2023,0.001736111111111111,0.0005690455330723987,3.3306690738754696e-16,True
2023-06-14,1,0.35755506,0.64244497,2019-2024,SP-015096,0.0891625363145807,2023,0.001736111111111111,0.0001547960699905915,3.3306690738754696e-16,True
2023-12-14,0,0.32260305,0.67739695,2019-2024,SP-015096,0.142712286298782,2023,0.001736111111111111,0.0002477643859353854,3.3306690738754696e-16,True
2023-05-02,0,0.05578813,0.94421184,2019-2024,SP-015211,-0.0182678588410949,2023,0.001736111111111111,-3.17150327102342e-05,3.3306690738754696e-16,True
2023-08-01,1,0.031404752,0.9685952,2019-2024,SP-015211,-0.0822536684747988,2023,0.001736111111111111,-0.0001428015077687479,3.3306690738754696e-16,True
2023-11-07,1,0.024910796,0.97508925,2019-2024,SP-015211,0.1055286001559713,2023,0.001736111111111111,0.0001832093752707835,3.3306690738754696e-16,True
2023-05-24,0,0.21517316,0.7848269,2019-2024,SP-015580,0.0281466245943397,2023,0.001736111111111111,4.886566769850642e-05,3.3306690738754696e-16,True
2023-08-29,0,0.14264008,0.8573599,2019-2024,SP-015580,-0.1792242584756163,2023,0.001736111111111111,-0.00031115322652016715,3.3306690738754696e-16,True
2023-12-01,1,0.24776909,0.7522308,2019-2024,SP-015580,0.2666355799411197,2023,0.001736111111111111,0.0004629089929533328,3.3306690738754696e-16,True
2023-02-24,1,0.080338344,0.91966164,2019-2024,SP-015581,-0.0686639256987373,2023,0.001736111111111111,-0.0001192082043380856,3.3306690738754696e-16,True
2023-05-25,1,0.17037624,0.8296238,2019-2024,SP-015581,0.0504660800876513,2023,0.001736111111111111,8.761472237439461e-05,3.3306690738754696e-16,True
2023-08-31,1,0.15143722,0.84856284,2019-2024,SP-015581,-0.194453197636716,2023,0.001736111111111111,-0.0003375923570081875,3.3306690738754696e-16,True
2023-11-30,1,0.29018253,0.7098175,2019-2024,SP-015581,0.3016596464434747,2023,0.001736111111111111,0.0005237146639643658,3.3306690738754696e-16,True
2023-02-28,0,0.15498748,0.8450125,2019-2024,SP-015582,-0.0697793932755868,2023,0.001736111111111111,-0.00012114477999233819,3.3306690738754696e-16,True
2023-05-24,0,0.055826403,0.94417363,2019-2024,SP-015582,0.0084509140845876,2023,0.001736111111111111,1.4671725841297915e-05,3.3306690738754696e-16,True
2023-08-29,0,0.060388297,0.93961173,2019-2024,SP-015582,-0.1870120032441889,2023,0.001736111111111111,-0.0003246736167433835,3.3306690738754696e-16,True
2023-11-28,1,0.072231114,0.9277689,2019-2024,SP-015582,0.154079418156736,2023,0.001736111111111111,0.00026749898985544443,3.3306690738754696e-16,True
2023-03-01,0,0.24844483,0.75155514,2019-2024,SP-015620,-0.0138078444157248,2023,0.001736111111111111,-2.397195211063333e-05,3.3306690738754696e-16,True
2023-05-31,0,0.12478714,0.87521285,2019-2024,SP-015620,0.0552247080832568,2023,0.001736111111111111,9.587622931120972e-05,3.3306690738754696e-16,True
2023-08-30,1,0.16914667,0.8308533,2019-2024,SP-015620,-0.1885065173684995,2023,0.001736111111111111,-0.0003272682593203116,3.3306690738754696e-16,True
2023-12-01,1,0.07641433,0.9235857,2019-2024,SP-015620,0.2202016072566482,2023,0.001736111111111111,0.000382294457042792,3.3306690738754696e-16,True
2023-03-01,0,0.15775695,0.8422431,2019-2024,SP-015633,-0.0278311977275809,2023,0.001736111111111111,-4.83180516103835e-05,3.3306690738754696e-16,True
2023-05-25,1,0.096115656,0.9038843,2019-2024,SP-015633,0.0014035925770866,2023,0.001736111111111111,2.436792668553125e-06,3.3306690738754696e-16,True
2023-08-24,1,0.07827215,0.92172784,2019-2024,SP-015633,-0.1921309142217033,2023,0.001736111111111111,-0.0003335606149682349,3.3306690738754696e-16,True
2023-11-30,1,0.106335714,0.89366436,2019-2024,SP-015633,0.2457696534118928,2023,0.001736111111111111,0.00042668342606231387,3.3306690738754696e-16,True
2023-05-02,1,0.1818585,0.81814146,2019-2024,SP-015704,0.0010343969256175,2023,0.001736111111111111,1.7958279958637153e-06,3.3306690738754696e-16,True
2023-05-03,1,0.114153765,0.88584626,2019-2024,SP-015704,0.0010343969256175,2023,0.001736111111111111,1.7958279958637153e-06,3.3306690738754696e-16,True
2023-05-25,0,0.12221539,0.87778455,2019-2024,SP-015706,0.0783826178272299,2023,0.001736111111111111,0.00013608093372782969,3.3306690738754696e-16,True
2023-08-24,0,0.11672525,0.88327473,2019-2024,SP-015706,-0.1427424587985215,2023,0.001736111111111111,-0.0002478167687474331,3.3306690738754696e-16,True
2023-11-30,0,0.09458954,0.90541047,2019-2024,SP-015706,0.105542306607098,2023,0.001736111111111111,0.00018323317119287846,3.3306690738754696e-16,True
2023-03-09,1,0.022820557,0.9771794,2019-2024,SP-016426,0.0180583056544721,2023,0.001736111111111111,3.1351225094569616e-05,3.3306690738754696e-16,True
2023-05-15,1,0.008704638,0.99129534,2019-2024,SP-016426,0.0183066031525811,2023,0.001736111111111111,3.1782297139897744e-05,3.3306690738754696e-16,True
2023-05-09,1,0.12731805,0.8726819,2019-2024,SP-016431,0.095034143375341,2023,0.001736111111111111,0.0001649898322488559,3.3306690738754696e-16,True
2023-08-08,1,0.092797875,0.9072021,2019-2024,SP-016431,0.0157943117690189,2023,0.001736111111111111,2.74206801545467e-05,3.3306690738754696e-16,True
2023-11-08,1,0.085870884,0.9141291,2019-2024,SP-016431,0.134565637937712,2023,0.001736111111111111,0.00023362089919741667,3.3306690738754696e-16,True
2023-02-28,0,0.12353005,0.8764699,2019-2024,SP-016432,-0.1136812025241345,2023,0.001736111111111111,-0.00019736319882662236,3.3306690738754696e-16,True
2023-08-31,0,0.23839982,0.76160014,2019-2024,SP-016432,-0.3998583213105515,2023,0.001736111111111111,-0.0006941984744974852,3.3306690738754696e-16,True
2023-12-07,0,0.13105659,0.8689434,2019-2024,SP-016432,0.0791605276911218,2023,0.001736111111111111,0.00013743147168597533,3.3306690738754696e-16,True
2023-03-14,1,0.09140311,0.9085969,2019-2024,SP-016528,0.0170556742535114,2023,0.001736111111111111,2.9610545579012844e-05,3.3306690738754696e-16,True
2023-05-12,1,0.19084296,0.8091571,2019-2024,SP-016528,-0.115532179825175,2023,0.001736111111111111,-0.00020057670108537324,3.3306690738754696e-16,True
2023-08-11,1,0.0526298,0.9473702,2019-2024,SP-016528,-0.1599006088070158,2023,0.001736111111111111,-0.00027760522362329127,3.3306690738754696e-16,True
2023-11-14,0,0.13672863,0.86327136,2019-2024,SP-016528,0.1534443989958855,2023,0.001736111111111111,0.0002663965260345234,3.3306690738754696e-16,True
2023-08-08,0,0.052672278,0.94732773,2019-2024,SP-018033,-0.1106430850041068,2023,0.001736111111111111,-0.00019208868924324097,3.3306690738754696e-16,True
2023-11-14,1,0.008501095,0.9914988,2019-2024,SP-018033,0.2863799494625544,2023,0.001736111111111111,0.0004971874122613792,3.3306690738754696e-16,True
2023-05-03,0,0.35804728,0.6419527,2019-2024,SP-018314,-0.00800789183525,2023,0.001736111111111111,-1.3902589991753473e-05,3.3306690738754696e-16,True
2023-08-02,0,0.22520085,0.77479917,2019-2024,SP-018314,-0.013686861202118,2023,0.001736111111111111,-2.3761911809232635e-05,3.3306690738754696e-16,True
2023-02-22,1,0.352523,0.64747703,2019-2024,SP-018351,0.6316465373441884,2023,0.001736111111111111,0.001096608571778105,3.3306690738754696e-16,True
2023-02-23,0,0.12282413,0.8771758,2019-2024,SP-018513,0.1077308956463371,2023,0.001736111111111111,0.00018703280494155745,3.3306690738754696e-16,True
2023-12-13,0,0.21097045,0.78902954,2019-2024,SP-018619,0.5416093019143218,2023,0.001736111111111111,0.0009402939269345864,3.3306690738754696e-16,True
2023-02-14,0,0.34091312,0.6590869,2019-2024,SP-018700,0.0281455867684755,2023,0.001736111111111111,4.886386591749218e-05,3.3306690738754696e-16,True
2023-05-08,0,0.2378571,0.76214296,2019-2024,SP-018700,-0.0476553775442733,2023,0.001736111111111111,-8.273503045880781e-05,3.3306690738754696e-16,True
2023-08-08,0,0.10922239,0.8907776,2019-2024,SP-018700,-0.0909429101016346,2023,0.001736111111111111,-0.00015788699670422673,3.3306690738754696e-16,True
2023-11-06,1,0.09357171,0.9064282,2019-2024,SP-018700,0.0885192654009712,2023,0.001736111111111111,0.00015367928021001943,3.3306690738754696e-16,True
2023-03-29,1,0.0138197895,0.9861802,2019-2024,SP-019901,-0.1522886687365983,2023,0.001736111111111111,-0.00026439004988992757,3.3306690738754696e-16,True
2023-05-11,1,0.008598447,0.99140155,2019-2024,SP-019901,0.1135410822373055,2023,0.001736111111111111,0.00019711993443976647,3.3306690738754696e-16,True
2023-08-10,1,0.055284023,0.944716,2019-2024,SP-019901,-0.0933694520555306,2023,0.001736111111111111,-0.00016209974315196284,3.3306690738754696e-16,True
2023-11-09,0,0.045997925,0.9540021,2019-2024,SP-019901,0.1985602041677577,2023,0.001736111111111111,0.00034472257668013485,3.3306690738754696e-16,True
2023-02-28,1,0.018180752,0.9818193,2019-2024,SP-019987,0.4962296565622953,2023,0.001736111111111111,0.0008615098204206514,3.3306690738754696e-16,True
2023-04-25,1,0.023904001,0.976096,2019-2024,SP-019987,-0.0622050803659711,2023,0.001736111111111111,-0.00010799493119092204,3.3306690738754696e-16,True
2023-02-16,1,0.13730684,0.86269313,2019-2024,SP-020007,0.5424464939299986,2023,0.001736111111111111,0.0009417473852951363,3.3306690738754696e-16,True
2023-05-03,1,0.074366175,0.9256338,2019-2024,SP-020007,-0.1330780784092624,2023,0.001736111111111111,-0.00023103833057163607,3.3306690738754696e-16,True
2023-08-01,1,0.06508452,0.93491554,2019-2024,SP-020007,-0.0457834398161461,2023,0.001736111111111111,-7.948513856969808e-05,3.3306690738754696e-16,True
2023-06-22,1,0.23603621,0.7639638,2019-2024,SP-020096,-0.7510598830667486,2023,0.001736111111111111,-0.001303923408101994,3.3306690738754696e-16,True
2023-05-26,1,0.34704706,0.6529529,2019-2024,SP-020285,0.1253578454994197,2023,0.001736111111111111,0.00021763514843649252,3.3306690738754696e-16,True
2023-09-01,0,0.22967649,0.7703235,2019-2024,SP-020285,-0.0039836258042551,2023,0.001736111111111111,-6.916017021276215e-06,3.3306690738754696e-16,True
