date,binary_target_net_income,prob_down,prob_up,net_prob_score,window,cid,return_1q,year,decile_bin,decile_id
2023-05-11,0,0.90790737,0.09209253,-0.81581485,2019-2024,SP-106156,-0.0652434054194046,2023,1,1
2023-11-09,0,0.9431658,0.056834172,-0.8863316,2019-2024,SP-106156,-0.1027450355350839,2023,1,1
2023-07-31,0,0.9144265,0.08557354,-0.82885295,2019-2024,SP-106528,0.0960460524008852,2023,1,1
2023-10-11,0,0.90861034,0.0913896,-0.81722075,2019-2024,SP-106660,-0.2198007681610189,2023,1,1
2023-05-03,0,0.9239901,0.076009996,-0.8479801,2019-2024,SP-108297,0.1643418776302938,2023,1,1
2023-08-02,0,0.95454395,0.045456022,-0.9090879,2019-2024,SP-108297,-0.0558954769864284,2023,1,1
2023-02-22,1,0.9129944,0.08700563,-0.82598877,2019-2024,SP-108425,0.5316982754379713,2023,1,1
2023-05-08,0,0.9281518,0.07184825,-0.8563035,2019-2024,SP-108425,0.0290240178404658,2023,1,1
2023-02-16,0,0.91270936,0.08729068,-0.82541865,2019-2024,SP-110732,0.0346258655455671,2023,1,1
2023-04-27,0,0.9112322,0.088767886,-0.8224643,2019-2024,SP-110732,0.0170246517924506,2023,1,1
2023-02-22,0,0.9479686,0.052031428,-0.8959372,2019-2024,SP-111486,0.2032146682258374,2023,1,1
2023-02-23,0,0.95081455,0.049185462,-0.9016291,2019-2024,SP-111486,0.2032146682258374,2023,1,1
2023-05-03,0,0.9513079,0.048692107,-0.9026158,2019-2024,SP-111486,-0.0256231910412293,2023,1,1
2023-08-03,0,0.9082184,0.09178164,-0.81643677,2019-2024,SP-111486,-0.1284337077059558,2023,1,1
2023-05-03,0,0.95047295,0.049527064,-0.9009459,2019-2024,SP-114211,-0.1922652571920429,2023,1,1
2023-08-02,0,0.9506981,0.049301974,-0.9013961,2019-2024,SP-114211,0.3383937856269016,2023,1,1
2023-10-25,0,0.95593154,0.044068485,-0.9118631,2019-2024,SP-123455,0.1916254868558706,2023,1,1
2023-11-10,0,0.9539782,0.04602182,-0.90795636,2019-2024,SP-126474,0.169058905109816,2023,1,1
2023-02-17,0,0.9509336,0.049066428,-0.90186715,2019-2024,SP-126634,0.1840760060123773,2023,1,1
2023-05-03,0,0.9376894,0.062310565,-0.87537885,2019-2024,SP-126634,-0.0037720789917695,2023,1,1
2023-08-10,0,0.9129348,0.08706524,-0.82586956,2019-2024,SP-152011,-0.1348260112791117,2023,1,1
2023-11-09,0,0.9219831,0.07801683,-0.8439663,2019-2024,SP-152011,0.0063696870579176,2023,1,1
2023-02-15,1,0.9492513,0.050748765,-0.8985025,2019-2024,SP-154135,0.0013423663045712,2023,1,1
2023-03-08,0,0.9618025,0.038197476,-0.923605,2019-2024,SP-154774,-0.1263748628683371,2023,1,1
2023-11-08,0,0.9375374,0.062462606,-0.87507474,2019-2024,SP-156093,-0.2331730754823649,2023,1,1
2023-11-30,0,0.9464515,0.053548515,-0.892903,2019-2024,SP-162870,-0.0460791685418567,2023,1,1
2023-08-01,0,0.9247341,0.07526593,-0.8494682,2019-2024,SP-163712,0.0095249949187311,2023,1,1
2023-11-07,0,0.90933686,0.09066313,-0.81867373,2019-2024,SP-164094,0.3066079846665653,2023,1,1
2023-10-30,1,0.95550156,0.044498473,-0.9110031,2019-2024,SP-164190,-0.0086267772971462,2023,1,1
2023-05-03,0,0.9369019,0.06309803,-0.8738039,2019-2024,SP-165981,0.1287857643059618,2023,1,1
2023-11-01,0,0.9194875,0.08051252,-0.83897495,2019-2024,SP-165981,-0.0183217959478111,2023,1,1
2023-11-09,1,0.94532984,0.054670162,-0.8906597,2019-2024,SP-166477,-0.092620825890471,2023,1,1
2023-11-07,0,0.92975676,0.070243314,-0.85951346,2019-2024,SP-174395,-0.2534193309151738,2023,1,1
2023-03-20,0,0.9627094,0.03729062,-0.9254188,2019-2024,SP-178874,0.1869116600282772,2023,1,1
2023-05-12,1,0.92496336,0.07503661,-0.84992677,2019-2024,SP-180367,-0.2347709263199104,2023,1,1
2023-08-11,1,0.9093669,0.09063314,-0.81873375,2019-2024,SP-180367,-0.1705127987068081,2023,1,1
2023-07-27,0,0.91401213,0.08598788,-0.82802427,2019-2024,SP-181105,0.2001681865869857,2023,1,1
2023-08-02,1,0.9324616,0.067538396,-0.86492324,2019-2024,SP-183187,-0.1162605908173173,2023,1,1
2023-06-07,1,0.9389709,0.061029084,-0.87794185,2019-2024,SP-183683,0.062871635884736,2023,1,1
2023-09-13,1,0.9644561,0.03554389,-0.92891216,2019-2024,SP-183683,0.0488541454876465,2023,1,1
2023-12-13,1,0.93038845,0.069611475,-0.86077696,2019-2024,SP-183683,0.0646097854675649,2023,1,1
2023-02-16,0,0.9488057,0.0511943,-0.8976114,2019-2024,SP-183791,-0.100444923078944,2023,1,1
2023-07-27,1,0.9628874,0.037112597,-0.9257748,2019-2024,SP-183791,0.2607626263878935,2023,1,1
2023-04-26,0,0.9102391,0.089760914,-0.8204782,2019-2024,SP-185230,-0.099932551064988,2023,1,1
2023-10-25,0,0.9217593,0.07824068,-0.8435186,2019-2024,SP-185230,-0.2182405924161568,2023,1,1
2023-11-06,0,0.9328545,0.06714551,-0.86570895,2019-2024,SP-185309,-0.0823298284709897,2023,1,1
2023-05-01,0,0.94278544,0.0572146,-0.8855708,2019-2024,SP-187392,-0.0164086987160076,2023,1,1
2023-03-02,1,0.955506,0.04449396,-0.91101205,2019-2024,SP-278234,-0.0482474027335341,2023,1,1
2023-07-27,1,0.8726023,0.1273978,-0.74520445,2019-2024,SP-001828,-0.1110515551127765,2023,2,2
2023-11-14,0,0.8345628,0.16543722,-0.66912556,2019-2024,SP-002526,-0.0701878232485892,2023,2,2
2023-02-23,0,0.8754406,0.1245594,-0.7508812,2019-2024,SP-008870,0.1253611249196978,2023,2,2
2023-05-11,1,0.8817856,0.11821447,-0.7635711,2019-2024,SP-008870,-0.0014459860677582,2023,2,2
2023-08-10,1,0.8873328,0.112667225,-0.7746656,2019-2024,SP-008870,-0.0959304849197413,2023,2,2
2023-07-27,0,0.80987024,0.19012977,-0.6197405,2019-2024,SP-010385,0.0357132421769834,2023,2,2
2023-03-01,0,0.8251281,0.17487195,-0.65025616,2019-2024,SP-011443,-0.0308899979468314,2023,2,2
2023-05-09,0,0.8626512,0.13734873,-0.7253025,2019-2024,SP-012198,-0.0289321875438982,2023,2,2
2023-08-10,0,0.87914515,0.12085488,-0.7582903,2019-2024,SP-012198,0.425342598737115,2023,2,2
2023-02-14,0,0.9030116,0.09698836,-0.80602324,2019-2024,SP-013252,-0.0429943467377674,2023,2,2
2023-05-10,1,0.8982172,0.10178272,-0.79643446,2019-2024,SP-013252,-0.2786472931290274,2023,2,2
2023-07-26,0,0.83583564,0.16416442,-0.6716712,2019-2024,SP-013971,0.123473678253236,2023,2,2
2023-04-27,0,0.8732418,0.12675819,-0.74648356,2019-2024,SP-014078,-0.0707916248974806,2023,2,2
2023-11-02,0,0.82927763,0.1707224,-0.65855527,2019-2024,SP-014078,0.1309829081077931,2023,2,2
2023-09-14,0,0.8632485,0.13675152,-0.726497,2019-2024,SP-014312,0.0969819828582848,2023,2,2
2023-08-02,1,0.83624285,0.16375713,-0.6724857,2019-2024,SP-014333,-0.137896539470179,2023,2,2
2023-11-01,1,0.84544736,0.15455265,-0.6908947,2019-2024,SP-014333,0.0230194814911828,2023,2,2
2023-05-03,1,0.8735488,0.12645128,-0.7470975,2019-2024,SP-014390,-0.0041488128179719,2023,2,2
2023-04-27,0,0.80646753,0.19353247,-0.61293507,2019-2024,SP-015020,0.0005602284940787,2023,2,2
2023-10-30,0,0.79853857,0.2014614,-0.59707713,2019-2024,SP-015020,0.0697657690888503,2023,2,2
2023-08-02,1,0.8668231,0.1331769,-0.73364615,2019-2024,SP-015704,-0.0785528836746164,2023,2,2
2023-11-01,1,0.85208446,0.14791554,-0.7041689,2019-2024,SP-015704,0.1800685868866173,2023,2,2
2023-08-02,0,0.89176494,0.108235076,-0.7835299,2019-2024,SP-016582,0.0674108294068712,2023,2,2
2023-08-03,0,0.9042652,0.09573482,-0.8085304,2019-2024,SP-017449,0.2646817317518716,2023,2,2
2023-07-20,0,0.8756102,0.12438984,-0.75122035,2019-2024,SP-018296,-0.0716045281955428,2023,2,2
2023-02-14,0,0.8888999,0.111100055,-0.77779984,2019-2024,SP-020337,-0.0902882395963408,2023,2,2
2023-04-17,0,0.83883893,0.16116107,-0.67767787,2019-2024,SP-020710,0.1206184985410828,2023,2,2
2023-03-01,0,0.869926,0.13007396,-0.739852,2019-2024,SP-020801,0.2037315586776879,2023,2,2
2023-03-08,0,0.897099,0.10290097,-0.79419804,2019-2024,SP-020918,0.1212856019345272,2023,2,2
2023-02-22,1,0.8142331,0.18576683,-0.6284663,2019-2024,SP-022402,-0.0138499400477735,2023,2,2
2023-08-08,1,0.8963599,0.103640065,-0.79271984,2019-2024,SP-022402,-0.1465405195391987,2023,2,2
2023-02-23,0,0.8736761,0.12632391,-0.74735224,2019-2024,SP-024116,0.1227572331247108,2023,2,2
2023-02-14,0,0.8239927,0.1760073,-0.64798546,2019-2024,SP-024944,0.0724469622444472,2023,2,2
2023-11-08,0,0.85957444,0.1404256,-0.7191489,2019-2024,SP-024944,0.1568972536032002,2023,2,2
2023-11-09,0,0.87359923,0.12640083,-0.7471984,2019-2024,SP-025304,0.1386725997647084,2023,2,2
2023-02-23,0,0.8077918,0.19220817,-0.61558366,2019-2024,SP-025792,0.0697856410120378,2023,2,2
2023-11-08,0,0.9039911,0.09600888,-0.8079822,2019-2024,SP-026332,0.4796638345477796,2023,2,2
2023-03-30,1,0.84018314,0.15981679,-0.68036634,2019-2024,SP-027355,0.0300946900033323,2023,2,2
2023-08-10,0,0.8652994,0.13470063,-0.7305988,2019-2024,SP-027355,-0.0148855255212387,2023,2,2
2023-05-10,0,0.8446452,0.15535478,-0.6892904,2019-2024,SP-027519,-0.1800955851626534,2023,2,2
2023-11-14,0,0.82757646,0.17242357,-0.6551529,2019-2024,SP-027519,0.0807358793629391,2023,2,2
2023-07-13,0,0.8868039,0.113196,-0.7736079,2019-2024,SP-028555,-0.0172330609638629,2023,2,2
2023-08-09,0,0.80603945,0.19396055,-0.6120789,2019-2024,SP-028724,-0.183057276785534,2023,2,2
2023-03-01,0,0.81200856,0.18799141,-0.6240171,2019-2024,SP-031178,-0.3718535405728397,2023,2,2
2023-11-01,0,0.8962045,0.103795506,-0.79240894,2019-2024,SP-031178,-0.1082864987344397,2023,2,2
2023-03-02,0,0.8455478,0.15445217,-0.6910956,2019-2024,SP-031602,-0.0801511738132403,2023,2,2
2023-06-13,0,0.8963696,0.10363047,-0.7927391,2019-2024,SP-031602,-0.0567004269498534,2023,2,2
2023-12-07,0,0.84281,0.15719005,-0.68561995,2019-2024,SP-031602,0.1525058764442687,2023,2,2
2023-02-14,1,0.8346359,0.16536403,-0.6692719,2019-2024,SP-032420,0.1327801372252831,2023,2,2
2023-11-07,0,0.82911795,0.17088202,-0.6582359,2019-2024,SP-032420,-0.0941917697713106,2023,2,2
2023-11-13,0,0.856579,0.14342102,-0.713158,2019-2024,SP-034619,,2023,2,2
2023-02-23,1,0.8365313,0.1634688,-0.6730625,2019-2024,SP-035612,0.1636522527644385,2023,2,2
2023-05-09,0,0.9044281,0.09557192,-0.8088562,2019-2024,SP-035957,-0.105358101543887,2023,2,2
2023-08-08,0,0.81038874,0.18961126,-0.6207775,2019-2024,SP-035957,-0.0569943824267765,2023,2,2
2023-05-12,0,0.87460834,0.12539169,-0.7492167,2019-2024,SP-038560,0.1900697864537015,2023,2,2
2023-05-09,0,0.9053563,0.094643675,-0.81071264,2019-2024,SP-038773,0.0904757893946456,2023,2,2
2023-03-07,0,0.8729782,0.1270218,-0.7459564,2019-2024,SP-039092,-0.0489682854936141,2023,2,2
2023-08-03,1,0.8497183,0.15028174,-0.69943655,2019-2024,SP-039851,-0.0392850244699032,2023,2,2
2023-03-22,1,0.8807745,0.11922549,-0.761549,2019-2024,SP-039929,-0.0681899601614559,2023,2,2
2023-05-09,1,0.8826499,0.11735003,-0.76529986,2019-2024,SP-039929,0.0725885383037849,2023,2,2
2023-08-10,0,0.89053667,0.10946336,-0.78107333,2019-2024,SP-039929,0.1673263262849157,2023,2,2
2023-11-07,1,0.8716955,0.12830445,-0.74339104,2019-2024,SP-039929,0.5149364870333141,2023,2,2
2023-08-10,1,0.85471904,0.145281,-0.709438,2019-2024,SP-062337,-0.1809854055858803,2023,2,2
2023-11-09,1,0.83783305,0.16216695,-0.6756661,2019-2024,SP-062337,0.1969981260763083,2023,2,2
2023-03-15,0,0.8683647,0.13163528,-0.7367294,2019-2024,SP-062723,-0.4439375046380054,2023,2,2
2023-05-11,0,0.8667822,0.1332178,-0.7335644,2019-2024,SP-064107,0.1679186503633581,2023,2,2
2023-11-13,0,0.8173603,0.18263972,-0.63472056,2019-2024,SP-064492,0.1712187717894495,2023,2,2
2023-11-09,0,0.8137172,0.18628278,-0.6274344,2019-2024,SP-064625,0.1179993273366609,2023,2,2
2023-09-06,0,0.8477375,0.15226258,-0.6954749,2019-2024,SP-064655,0.0731960518574471,2023,2,2
2023-05-10,1,0.85011166,0.14988837,-0.7002233,2019-2024,SP-064775,0.1094577122789069,2023,2,2
2023-08-10,0,0.8989679,0.10103204,-0.7979359,2019-2024,SP-065613,-0.0542876784605422,2023,2,2
2023-05-10,1,0.8161973,0.18380268,-0.6323946,2019-2024,SP-065744,0.0131451131455922,2023,2,2
2023-11-09,0,0.8083084,0.19169149,-0.61661696,2019-2024,SP-065955,-0.1809806670073427,2023,2,2
2023-08-03,1,0.88826835,0.11173166,-0.7765367,2019-2024,SP-066401,-0.2064050326009474,2023,2,2
2023-03-07,0,0.8381068,0.16189322,-0.6762136,2019-2024,SP-066431,0.017308468243793,2023,2,2
2023-03-09,0,0.8343674,0.1656327,-0.66873467,2019-2024,SP-105861,0.215113552291336,2023,2,2
2023-02-15,0,0.873378,0.12662193,-0.7467561,2019-2024,SP-106464,0.04660822313614,2023,2,2
2023-07-11,1,0.8072378,0.19276217,-0.6144756,2019-2024,SP-106660,0.1411372109640771,2023,2,2
2023-05-10,0,0.83731747,0.16268253,-0.67463493,2019-2024,SP-107245,-0.2604877700608212,2023,2,2
2023-08-08,0,0.9003145,0.09968539,-0.80062914,2019-2024,SP-107245,-0.1518319104760035,2023,2,2
2023-11-07,0,0.87672836,0.12327162,-0.7534567,2019-2024,SP-107245,-0.1763710810736513,2023,2,2
2023-05-09,1,0.8835244,0.1164756,-0.76704884,2019-2024,SP-108349,-0.0968148462544584,2023,2,2
2023-08-09,0,0.8793839,0.120616056,-0.75876784,2019-2024,SP-108425,-0.0756481181687995,2023,2,2
2023-11-07,0,0.86537087,0.13462919,-0.7307417,2019-2024,SP-108425,0.0858427768363411,2023,2,2
2023-02-22,0,0.81177264,0.18822739,-0.6235453,2019-2024,SP-108744,0.3044815594336892,2023,2,2
2023-02-15,0,0.82169837,0.17830162,-0.64339674,2019-2024,SP-110732,0.0346258655455671,2023,2,2
2023-04-26,0,0.8890505,0.11094953,-0.77810097,2019-2024,SP-110732,0.0170246517924506,2023,2,2
2023-08-02,0,0.83240384,0.16759619,-0.6648077,2019-2024,SP-110732,-0.0276224463853238,2023,2,2
2023-08-03,0,0.8283054,0.17169455,-0.65661085,2019-2024,SP-110732,-0.0276224463853238,2023,2,2
2023-03-08,0,0.817445,0.18255499,-0.63488996,2019-2024,SP-114211,0.0115153565535006,2023,2,2
2023-11-02,0,0.79861504,0.20138498,-0.5972301,2019-2024,SP-114211,-0.3058593631858554,2023,2,2
2023-04-26,1,0.88261807,0.11738195,-0.76523614,2019-2024,SP-122194,0.0744362949894354,2023,2,2
2023-04-26,1,0.8128352,0.18716478,-0.62567043,2019-2024,SP-123455,-0.0437162429580714,2023,2,2
2023-02-15,0,0.80462295,0.19537708,-0.6092459,2019-2024,SP-126634,0.1840760060123773,2023,2,2
2023-08-02,1,0.88700926,0.11299078,-0.77401847,2019-2024,SP-126634,-0.0664941986422769,2023,2,2
2023-11-03,0,0.8343652,0.16563478,-0.6687304,2019-2024,SP-136684,0.1568531148922083,2023,2,2
2023-08-01,0,0.8758359,0.12416413,-0.7516718,2019-2024,SP-141881,0.0114176569824343,2023,2,2
2023-08-10,0,0.80678165,0.19321837,-0.6135633,2019-2024,SP-142443,-0.0183239704583373,2023,2,2
2023-08-09,1,0.8291947,0.17080528,-0.65838945,2019-2024,SP-143282,-0.1632098904810527,2023,2,2
2023-03-30,0,0.81879044,0.18120956,-0.6375809,2019-2024,SP-143297,0.2236949737463442,2023,2,2
2023-02-22,1,0.8878598,0.11214022,-0.7757196,2019-2024,SP-144475,-0.1289134807693582,2023,2,2
2023-05-12,0,0.8575322,0.14246775,-0.71506447,2019-2024,SP-145812,-0.0393431936569951,2023,2,2
2023-07-26,0,0.86476356,0.13523649,-0.72952706,2019-2024,SP-145812,0.2537468748331866,2023,2,2
2023-02-23,0,0.8524992,0.14750078,-0.7049984,2019-2024,SP-150764,0.1834175157209135,2023,2,2
2023-04-25,0,0.8589536,0.14104643,-0.7179072,2019-2024,SP-150764,-0.0339106901256194,2023,2,2
2023-02-22,0,0.8450316,0.15496832,-0.6900633,2019-2024,SP-152011,0.0190514076586812,2023,2,2
2023-05-09,0,0.8888238,0.111176156,-0.7776477,2019-2024,SP-152011,-0.0002173317123174,2023,2,2
2023-11-08,1,0.84228307,0.15771694,-0.68456614,2019-2024,SP-154135,0.020203506563491,2023,2,2
2023-11-09,0,0.822447,0.17755301,-0.644894,2019-2024,SP-157293,0.1636341969173904,2023,2,2
2023-08-10,0,0.8488019,0.15119806,-0.6976038,2019-2024,SP-157476,0.0704087599006915,2023,2,2
2023-05-10,0,0.8721226,0.12787735,-0.74424523,2019-2024,SP-162491,0.0689065012951481,2023,2,2
2023-10-31,1,0.8051016,0.19489837,-0.6102032,2019-2024,SP-164046,-0.1955835203589514,2023,2,2
2023-08-11,0,0.8116663,0.18833372,-0.6233326,2019-2024,SP-164169,-0.1313654526479833,2023,2,2
2023-09-21,0,0.8593842,0.14061591,-0.71876824,2019-2024,SP-165551,-0.006073900889468,2023,2,2
2023-07-26,0,0.8905827,0.10941734,-0.78116536,2019-2024,SP-165981,-0.0001254082369694,2023,2,2
2023-07-27,0,0.84771,0.1522899,-0.69542015,2019-2024,SP-165981,-0.0001254082369694,2023,2,2
2023-02-22,0,0.88571024,0.11428976,-0.7714205,2019-2024,SP-166676,-0.0582347820100322,2023,2,2
2023-02-15,0,0.8498708,0.15012926,-0.69974154,2019-2024,SP-176103,0.2530928919408468,2023,2,2
2023-04-26,0,0.81875783,0.18124217,-0.63751566,2019-2024,SP-176103,0.156855295932278,2023,2,2
2023-11-08,0,0.8149269,0.18507306,-0.62985384,2019-2024,SP-178997,-0.1665768199470033,2023,2,2
2023-02-22,0,0.8103255,0.18967447,-0.620651,2019-2024,SP-179060,0.1137348571403551,2023,2,2
2023-05-09,0,0.8392871,0.16071293,-0.6785742,2019-2024,SP-179060,-0.124147278245763,2023,2,2
2023-08-02,0,0.8625342,0.1374657,-0.7250685,2019-2024,SP-179060,-0.1752225151367025,2023,2,2
2023-11-08,0,0.8540613,0.14593868,-0.7081226,2019-2024,SP-179060,0.1039153669148473,2023,2,2
2023-11-01,1,0.8716696,0.12833042,-0.7433392,2019-2024,SP-180081,0.0890322689265135,2023,2,2
2023-11-14,0,0.80042803,0.19957201,-0.600856,2019-2024,SP-180367,0.734190524740929,2023,2,2
2023-05-10,0,0.8981789,0.101821125,-0.79635775,2019-2024,SP-181105,-0.1771146134706412,2023,2,2
2023-03-29,1,0.8781887,0.121811315,-0.7563774,2019-2024,SP-183683,0.0106858998391374,2023,2,2
2023-07-27,1,0.87024724,0.12975274,-0.7404945,2019-2024,SP-184582,0.2211092074786535,2023,2,2
2023-05-09,0,0.8518283,0.14817166,-0.7036566,2019-2024,SP-184905,0.1249325371030735,2023,2,2
2023-07-26,0,0.89969444,0.100305595,-0.7993888,2019-2024,SP-185230,0.2433850907361212,2023,2,2
2023-02-27,0,0.8399638,0.16003615,-0.67992765,2019-2024,SP-185309,0.147709153534325,2023,2,2
2023-05-01,0,0.82699853,0.17300145,-0.65399706,2019-2024,SP-185309,-0.0110681930407343,2023,2,2
2023-11-01,1,0.8893093,0.11069077,-0.7786185,2019-2024,SP-185956,-0.1256278022087489,2023,2,2
2023-07-11,0,0.8780276,0.121972345,-0.7560553,2019-2024,SP-187163,-0.3130804250639559,2023,2,2
2023-09-28,0,0.8223732,0.17762688,-0.6447463,2019-2024,SP-187163,-0.0293581231701701,2023,2,2
2023-07-31,0,0.8750105,0.12498957,-0.7500209,2019-2024,SP-187392,-0.0864499214241203,2023,2,2
2023-10-30,0,0.86869925,0.13130072,-0.7373985,2019-2024,SP-187392,0.0637357440745235,2023,2,2
2023-03-22,0,0.90019435,0.09980566,-0.8003887,2019-2024,SP-192159,-0.0077976965273254,2023,2,2
2023-05-02,0,0.8589031,0.14109688,-0.7178062,2019-2024,SP-260651,-0.2383456494918821,2023,2,2
2023-10-25,0,0.9058094,0.09419053,-0.81161886,2019-2024,SP-260651,-0.0003693623388451,2023,2,2
2023-03-07,0,0.9048397,0.0951603,-0.8096794,2019-2024,SP-266263,-0.0978747657163123,2023,2,2
2023-08-02,0,0.85031605,0.14968397,-0.7006321,2019-2024,SP-266263,-0.0305057855949015,2023,2,2
2023-03-10,1,0.7376751,0.26232496,-0.4753501,2019-2024,MISSING,,2023,3,3
2023-02-16,1,0.78476346,0.21523657,-0.5695269,2019-2024,SP-001186,-0.0132539452224404,2023,3,3
2023-08-04,0,0.6705119,0.32948804,-0.34102386,2019-2024,SP-001262,-0.0196443148154883,2023,3,3
2023-03-02,1,0.7449665,0.25503352,-0.48993298,2019-2024,SP-001828,0.1381571765045945,2023,3,3
2023-04-27,0,0.71689475,0.2831052,-0.43378955,2019-2024,SP-001828,-0.1170463340557521,2023,3,3
2023-10-26,1,0.76262814,0.23737183,-0.5252563,2019-2024,SP-001828,0.1069041781076069,2023,3,3
2023-05-04,0,0.7120463,0.28795362,-0.4240927,2019-2024,SP-002408,-0.0385761001198565,2023,3,3
2023-10-24,1,0.6641444,0.33585566,-0.32828873,2019-2024,SP-002696,0.143364719570045,2023,3,3
2023-10-25,0,0.6730897,0.32691032,-0.34617937,2019-2024,SP-002698,0.0647582906643516,2023,3,3
2023-05-08,0,0.72543776,0.27456224,-0.45087552,2019-2024,SP-004599,0.0843009201810186,2023,3,3
2023-08-10,0,0.69514346,0.3048566,-0.39028686,2019-2024,SP-004599,0.0382481169901937,2023,3,3
2023-11-08,0,0.67283833,0.32716167,-0.34567666,2019-2024,SP-004599,0.2135202606475445,2023,3,3
2023-02-23,0,0.71277535,0.2872246,-0.42555076,2019-2024,SP-006771,-0.0485214245491441,2023,3,3
2023-05-08,1,0.7333227,0.26667732,-0.46664536,2019-2024,SP-009728,-0.1778920205434133,2023,3,3
2023-10-23,0,0.7157562,0.28424382,-0.43151236,2019-2024,SP-010385,0.0037653307598956,2023,3,3
2023-11-08,1,0.7656027,0.23439732,-0.5312054,2019-2024,SP-010671,0.134069876807498,2023,3,3
2023-05-09,0,0.7875028,0.21249716,-0.57500565,2019-2024,SP-011443,-0.0403620753189473,2023,3,3
2023-08-09,0,0.7735357,0.22646427,-0.54707146,2019-2024,SP-013252,-0.1830347136700258,2023,3,3
2023-11-14,0,0.66569674,0.3343033,-0.33139345,2019-2024,SP-014118,0.0108720626063452,2023,3,3
2023-03-16,1,0.6951925,0.30480742,-0.3903851,2019-2024,SP-014312,-0.0719762593604841,2023,3,3
2023-08-04,1,0.6842575,0.3157425,-0.368515,2019-2024,SP-014391,-0.0472914598546488,2023,3,3
2023-11-07,0,0.7313373,0.26866266,-0.46267465,2019-2024,SP-014391,-0.0544195018617,2023,3,3
2023-02-14,1,0.6690167,0.33098328,-0.33803344,2019-2024,SP-015020,0.1166792530122906,2023,3,3
2023-05-03,1,0.6920632,0.30793682,-0.3841264,2019-2024,SP-015042,0.0338545921515505,2023,3,3
2023-08-04,1,0.69829464,0.30170533,-0.3965893,2019-2024,SP-015042,0.2019296351902816,2023,3,3
2023-03-16,0,0.7456915,0.25430846,-0.49138302,2019-2024,SP-015059,0.172891693765911,2023,3,3
2023-05-10,0,0.70540845,0.29459152,-0.41081694,2019-2024,SP-015059,-0.0415221370066407,2023,3,3
2023-11-08,0,0.7841389,0.21586105,-0.56827784,2019-2024,SP-015070,-0.0920287257395005,2023,3,3
2023-04-26,0,0.72848696,0.27151304,-0.4569739,2019-2024,SP-015096,0.1603868785883087,2023,3,3
2023-08-03,0,0.7920085,0.20799151,-0.58401704,2019-2024,SP-016582,0.0674108294068712,2023,3,3
2023-05-12,1,0.73237467,0.26762533,-0.46474934,2019-2024,SP-016732,0.0129106797816194,2023,3,3
2023-02-21,0,0.7542513,0.24574871,-0.5085026,2019-2024,SP-018033,-0.0707027947335973,2023,3,3
2023-11-08,0,0.7736662,0.22633381,-0.5473324,2019-2024,SP-018296,0.1196959180849741,2023,3,3
2023-03-14,0,0.69708216,0.3029178,-0.39416435,2019-2024,SP-018314,-0.0740899196146709,2023,3,3
2023-08-03,0,0.7919154,0.20808458,-0.58383083,2019-2024,SP-018513,,2023,3,3
2023-05-04,0,0.7213939,0.2786061,-0.4427878,2019-2024,SP-019696,,2023,3,3
2023-11-07,1,0.77809316,0.22190686,-0.5561863,2019-2024,SP-020007,0.0432769188881012,2023,3,3
2023-03-29,1,0.73233813,0.26766184,-0.4646763,2019-2024,SP-020561,0.0259214944376368,2023,3,3
2023-11-10,0,0.70563453,0.29436547,-0.41126907,2019-2024,SP-020565,,2023,3,3
2023-07-17,0,0.79032964,0.2096703,-0.58065933,2019-2024,SP-020710,0.0621412778647497,2023,3,3
2023-10-23,0,0.73427707,0.265723,-0.46855408,2019-2024,SP-020710,-0.0635824318888848,2023,3,3
2023-02-28,1,0.78635955,0.21364042,-0.5727191,2019-2024,SP-020860,0.0147818141539466,2023,3,3
2023-07-27,1,0.78580743,0.21419263,-0.5716148,2019-2024,SP-020860,-0.0650248306097462,2023,3,3
2023-10-26,1,0.68281925,0.3171807,-0.36563855,2019-2024,SP-020860,0.0559583878603499,2023,3,3
2023-04-11,0,0.78116083,0.21883924,-0.5623216,2019-2024,SP-021577,,2023,3,3
2023-12-20,0,0.6971073,0.30289266,-0.39421466,2019-2024,SP-021894,-0.0482021298749001,2023,3,3
2023-11-03,1,0.7081205,0.29187948,-0.41624105,2019-2024,SP-022402,0.1930151180793205,2023,3,3
2023-06-14,1,0.74937487,0.2506252,-0.49874967,2019-2024,SP-022449,-0.1736075467322365,2023,3,3
2023-04-26,0,0.7924617,0.20753825,-0.58492345,2019-2024,SP-024116,0.0880966099207126,2023,3,3
2023-05-05,0,0.73151886,0.2684811,-0.46303776,2019-2024,SP-024944,-0.0250861056251262,2023,3,3
2023-08-09,0,0.74355346,0.2564465,-0.48710695,2019-2024,SP-024944,-0.0839623515957902,2023,3,3
2023-03-16,0,0.7311406,0.2688594,-0.46228123,2019-2024,SP-025380,-0.0848004869585777,2023,3,3
2023-08-02,0,0.7585964,0.24140358,-0.51719284,2019-2024,SP-025507,-0.026626275753382,2023,3,3
2023-04-27,1,0.77255833,0.2274416,-0.5451167,2019-2024,SP-026539,-0.051246487375858,2023,3,3
2023-07-27,1,0.74457777,0.2554222,-0.48915556,2019-2024,SP-026539,-0.0988258772089066,2023,3,3
2023-02-22,0,0.73746186,0.26253816,-0.4749237,2019-2024,SP-027519,0.4414488748387338,2023,3,3
2023-02-24,0,0.7316953,0.26830468,-0.46339062,2019-2024,SP-028399,-0.1012159702877334,2023,3,3
