date,binary_target_net_income,proba_class_0,proba_class_1,window,cid,return_1q,year,weight,weighted_return,weight_check,weight_valid
2024-02-22,0,0.20959003,0.79040986,2020-2025,SP-014065,-0.2314476428074777,2024,0.0022675736961451248,-0.0005248245868650288,2.220446049250313e-16,True
2024-04-25,0,0.36560857,0.6343914,2020-2025,SP-014078,0.466770586476729,2024,0.0022675736961451248,0.001058436704028864,2.220446049250313e-16,True
2024-02-15,0,0.020584878,0.9794151,2020-2025,SP-014118,0.0720759378906331,2024,0.0022675736961451248,0.00016343750088578936,2.220446049250313e-16,True
2024-05-14,0,0.010450276,0.9895497,2020-2025,SP-014118,-0.0891503788989794,2024,0.0022675736961451248,-0.00020215505419269705,2.220446049250313e-16,True
2024-08-08,0,0.010025108,0.9899749,2020-2025,SP-014118,0.0989534435038558,2024,0.0022675736961451248,0.0002243842256323261,2.220446049250313e-16,True
2024-05-10,0,0.34340814,0.65659195,2020-2025,SP-014326,-0.0895822140147479,2024,0.0022675736961451248,-0.0002031342721422855,2.220446049250313e-16,True
2024-02-14,0,0.012783313,0.9872167,2020-2025,SP-014330,0.0062660867393468,2024,0.0022675736961451248,1.4208813467906576e-05,2.220446049250313e-16,True
2024-04-23,0,0.004142336,0.9958578,2020-2025,SP-014330,-0.1082196332609653,2024,0.0022675736961451248,-0.000245395993789037,2.220446049250313e-16,True
2024-07-24,0,0.010795641,0.98920435,2020-2025,SP-014330,0.2423162510846375,2024,0.0022675736961451248,0.0005494699571080215,2.220446049250313e-16,True
2024-05-02,0,0.3302737,0.6697263,2020-2025,SP-014517,0.0333576239434141,2024,0.0022675736961451248,7.564087061998663e-05,2.220446049250313e-16,True
2024-07-31,0,0.20107348,0.79892653,2020-2025,SP-014517,0.1301687099066554,2024,0.0022675736961451248,0.0002951671426454771,2.220446049250313e-16,True
2024-07-30,0,0.16742378,0.8325762,2020-2025,SP-015020,0.090282853638106,2024,0.0022675736961451248,0.00020472302412268933,2.220446049250313e-16,True
2024-05-09,0,0.023088614,0.97691137,2020-2025,SP-015038,-0.2235755301980055,2024,0.0022675736961451248,-0.0005069739913786973,2.220446049250313e-16,True
2024-08-08,0,0.038247786,0.9617522,2020-2025,SP-015038,0.196170654234571,2024,0.0022675736961451248,0.00044483141549789344,2.220446049250313e-16,True
2024-02-28,0,0.21110834,0.7888917,2020-2025,SP-015042,-0.0210942330159667,2024,0.0022675736961451248,-4.783272792736213e-05,2.220446049250313e-16,True
2024-05-01,0,0.15062712,0.84937286,2020-2025,SP-015042,-0.1141514020259671,2024,0.0022675736961451248,-0.0002588467166121703,2.220446049250313e-16,True
2024-07-31,0,0.08906638,0.9109336,2020-2025,SP-015042,-0.0784157433621564,2024,0.0022675736961451248,-0.00017781347701169252,2.220446049250313e-16,True
2024-02-29,0,0.21966098,0.780339,2020-2025,SP-015055,0.1509257029776038,2024,0.0022675736961451248,0.00034223515414422633,2.220446049250313e-16,True
2024-03-20,0,0.29081017,0.70918983,2020-2025,SP-015055,0.1509257029776038,2024,0.0022675736961451248,0.00034223515414422633,2.220446049250313e-16,True
2024-05-02,0,0.344907,0.655093,2020-2025,SP-015055,-0.0540479406139461,2024,0.0022675736961451248,-0.00012255768846699796,2.220446049250313e-16,True
2024-08-01,0,0.13104424,0.8689558,2020-2025,SP-015055,-0.0669603145603998,2024,0.0022675736961451248,-0.000151837447982766,2.220446049250313e-16,True
2024-03-13,0,0.17415676,0.8258433,2020-2025,SP-015059,-0.0060882381470821,2024,0.0022675736961451248,-1.3805528678190704e-05,2.220446049250313e-16,True
2024-05-14,0,0.096224114,0.9037758,2020-2025,SP-015059,0.0097212112176201,2024,0.0022675736961451248,2.2043562851746258e-05,2.220446049250313e-16,True
2024-08-06,0,0.29118288,0.7088171,2020-2025,SP-015059,0.1685773288773722,2024,0.0022675736961451248,0.00038226151672873516,2.220446049250313e-16,True
2024-03-13,0,0.17926271,0.8207372,2020-2025,SP-015083,0.0586209686963468,2024,0.0022675736961451248,0.00013292736665838277,2.220446049250313e-16,True
2024-06-05,0,0.26370707,0.73629296,2020-2025,SP-015083,0.0873542410690335,2024,0.0022675736961451248,0.00019808217929486054,2.220446049250313e-16,True
2024-09-11,0,0.038747083,0.9612529,2020-2025,SP-015083,0.0785043547533982,2024,0.0022675736961451248,0.00017801440987165126,2.220446049250313e-16,True
2024-02-13,0,0.029858947,0.97014105,2020-2025,SP-015211,-0.0879263556327686,2024,0.0022675736961451248,-0.0001993794912307678,2.220446049250313e-16,True
2024-05-07,0,0.062261887,0.9377382,2020-2025,SP-015211,-0.0448062054443662,2024,0.0022675736961451248,-0.00010160137288971927,2.220446049250313e-16,True
2024-08-06,0,0.23261811,0.76738185,2020-2025,SP-015211,0.1579714858095558,2024,0.0022675736961451248,0.0003582119859627116,2.220446049250313e-16,True
2024-02-28,0,0.16693875,0.8330613,2020-2025,SP-015620,0.0607378843260984,2024,0.0022675736961451248,0.00013772762885736598,2.220446049250313e-16,True
2024-05-29,0,0.25698334,0.7430166,2020-2025,SP-015620,0.0167183926670774,2024,0.0022675736961451248,3.7910187453690246e-05,2.220446049250313e-16,True
2024-08-28,0,0.31440815,0.6855918,2020-2025,SP-015620,0.1611721528621687,2024,0.0022675736961451248,0.000365469734381335,2.220446049250313e-16,True
2024-02-28,0,0.20767556,0.7923244,2020-2025,SP-015633,-0.0098007931354256,2024,0.0022675736961451248,-2.2224020715250793e-05,2.220446049250313e-16,True
2024-05-30,0,0.2930646,0.70693547,2020-2025,SP-015633,0.1314980125823081,2024,0.0022675736961451248,0.00029818143442700247,2.220446049250313e-16,True
2024-02-14,0,0.10255707,0.8974429,2020-2025,SP-016431,-0.044202029415917,2024,0.0022675736961451248,-0.00010023135921976644,2.220446049250313e-16,True
2024-05-31,0,0.37689945,0.6231006,2020-2025,SP-016432,0.0360148459410128,2024,0.0022675736961451248,8.166631732655964e-05,2.220446049250313e-16,True
2024-02-21,0,0.2681861,0.73181397,2020-2025,SP-016582,-0.0551891457102424,2024,0.0022675736961451248,-0.00012514545512526623,2.220446049250313e-16,True
2024-03-01,0,0.020851878,0.97914815,2020-2025,SP-016582,-0.0551891457102424,2024,0.0022675736961451248,-0.00012514545512526623,2.220446049250313e-16,True
2024-05-08,0,0.029863589,0.9701364,2020-2025,SP-016582,-0.0298344142402986,2024,0.0022675736961451248,-6.765173297119865e-05,2.220446049250313e-16,True
2024-08-07,0,0.10948886,0.8905111,2020-2025,SP-016582,-0.0697876735580917,2024,0.0022675736961451248,-0.0001582486928754914,2.220446049250313e-16,True
2024-02-21,0,0.018203963,0.9817961,2020-2025,SP-018033,-0.1857326567282685,2024,0.0022675736961451248,-0.0004211624869121735,2.220446049250313e-16,True
2024-05-14,0,0.0030406476,0.9969593,2020-2025,SP-018033,-0.0082592204773342,2024,0.0022675736961451248,-1.872839110506621e-05,2.220446049250313e-16,True
2024-08-13,0,0.0041467906,0.99585325,2020-2025,SP-018033,0.7332329673448262,2024,0.0022675736961451248,0.0016626597898975653,2.220446049250313e-16,True
2024-07-18,0,0.18702869,0.8129713,2020-2025,SP-018296,0.1964265196151559,2024,0.0022675736961451248,0.0004454116091046619,2.220446049250313e-16,True
2024-02-13,0,0.045264844,0.95473516,2020-2025,SP-018700,-0.0553345482542624,2024,0.0022675736961451248,-0.00012547516610943854,2.220446049250313e-16,True
2024-05-06,0,0.03276815,0.96723187,2020-2025,SP-018700,-0.0808100465277878,2024,0.0022675736961451248,-0.0001832427358906753,2.220446049250313e-16,True
2024-08-01,0,0.09132918,0.90867084,2020-2025,SP-018700,0.2216070820205789,2024,0.0022675736961451248,0.00050251039006934,2.220446049250313e-16,True
2024-05-09,0,0.27364546,0.72635454,2020-2025,SP-019359,-0.0483911037164926,2024,0.0022675736961451248,-0.00010973039391494921,2.220446049250313e-16,True
2024-08-01,0,0.12015657,0.8798434,2020-2025,SP-019359,-0.0508361569022773,2024,0.0022675736961451248,-0.00011527473220471043,2.220446049250313e-16,True
2024-05-09,0,0.07639406,0.9236059,2020-2025,SP-019901,0.0214358680544619,2024,0.0022675736961451248,4.860741055433538e-05,2.220446049250313e-16,True
2024-08-08,0,0.09728677,0.9027132,2020-2025,SP-019901,0.0674916899153973,2024,0.0022675736961451248,0.00015304238076053808,2.220446049250313e-16,True
2024-05-30,0,0.35166267,0.6483373,2020-2025,SP-020096,-0.2981445410989924,2024,0.0022675736961451248,-0.0006760647190453343,2.220446049250313e-16,True
2024-08-09,0,0.2929471,0.7070528,2020-2025,SP-020096,-0.3119288296999232,2024,0.0022675736961451248,-0.000707321609296878,2.220446049250313e-16,True
2024-03-01,0,0.17090796,0.8290921,2020-2025,SP-020285,-0.1321196900890883,2024,0.0022675736961451248,-0.00029959113398886236,2.220446049250313e-16,True
2024-05-31,0,0.14797078,0.8520292,2020-2025,SP-020285,0.7832823060888116,2024,0.0022675736961451248,0.0017761503539428835,2.220446049250313e-16,True
2024-04-12,0,0.2459569,0.75404316,2020-2025,SP-020315,-0.1385091862370728,2024,0.0022675736961451248,-0.00031407978738565265,2.220446049250313e-16,True
2024-07-11,0,0.2119984,0.7880016,2020-2025,SP-020315,0.0987115015291214,2024,0.0022675736961451248,0.00022383560437442496,2.220446049250313e-16,True
2024-02-13,0,0.026265355,0.9737347,2020-2025,SP-020337,-0.0827004349638421,2024,0.0022675736961451248,-0.00018752933098376896,2.220446049250313e-16,True
2024-05-01,0,0.012337915,0.9876621,2020-2025,SP-020337,-0.0399244586630204,2024,0.0022675736961451248,-9.05316522970984e-05,2.220446049250313e-16,True
2024-08-07,0,0.026028223,0.9739718,2020-2025,SP-020337,0.2861329838514665,2024,0.0022675736961451248,0.0006488276277811032,2.220446049250313e-16,True
2024-05-01,0,0.0639906,0.93600935,2020-2025,SP-020392,0.0512507528517272,2024,0.0022675736961451248,0.00011621485907421134,2.220446049250313e-16,True
2024-07-31,0,0.08969025,0.91030973,2020-2025,SP-020392,0.0421183730073915,2024,0.0022675736961451248,9.550651475598979e-05,2.220446049250313e-16,True
2024-08-08,0,0.32979962,0.6702004,2020-2025,SP-020475,-0.0766419310659251,2024,0.0022675736961451248,-0.00017379122690685964,2.220446049250313e-16,True
2024-08-12,0,0.3624569,0.637543,2020-2025,SP-020500,0.0911717505978191,2024,0.0022675736961451248,0.00020673866348711812,2.220446049250313e-16,True
2024-03-06,0,0.38910812,0.6108919,2020-2025,SP-020561,0.0854183439042065,2024,0.0022675736961451248,0.0001936923898054569,2.220446049250313e-16,True
2024-05-08,0,0.14150715,0.85849285,2020-2025,SP-020561,-0.0955664375913807,2024,0.0022675736961451248,-0.00021670394011650952,2.220446049250313e-16,True
2024-02-21,0,0.3532197,0.6467803,2020-2025,SP-020670,-0.1203130082626535,2024,0.0022675736961451248,-0.0002728186128404841,2.220446049250313e-16,True
2024-05-08,0,0.17163976,0.8283603,2020-2025,SP-020670,0.3869488892169233,2024,0.0022675736961451248,0.0008774351229408692,2.220446049250313e-16,True
2024-08-07,0,0.18922351,0.8107764,2020-2025,SP-020670,0.0622155637327778,2024,0.0022675736961451248,0.00014107837581128752,2.220446049250313e-16,True
2024-08-01,0,0.26818168,0.7318183,2020-2025,SP-020684,-0.2680301608339008,2024,0.0022675736961451248,-0.0006077781424805007,2.220446049250313e-16,True
2024-02-12,0,0.17883149,0.8211686,2020-2025,SP-020710,0.099693946621733,2024,0.0022675736961451248,0.0002260633710243379,2.220446049250313e-16,True
2024-04-22,0,0.34785882,0.6521413,2020-2025,SP-020710,0.0048411116546976,2024,0.0022675736961451248,1.0977577448293878e-05,2.220446049250313e-16,True
2024-07-15,0,0.12721974,0.8727802,2020-2025,SP-020710,0.0561619080462352,2024,0.0022675736961451248,0.00012735126541096417,2.220446049250313e-16,True
2024-02-13,0,0.10828558,0.8917144,2020-2025,SP-020727,-0.0631355147038552,2024,0.0022675736961451248,-0.00014316443243504582,2.220446049250313e-16,True
2024-06-26,0,0.015643287,0.9843567,2020-2025,SP-020727,-0.0484783686103193,2024,0.0022675736961451248,-0.00010992827349278753,2.220446049250313e-16,True
2024-08-13,0,0.012348938,0.98765105,2020-2025,SP-020727,0.0247664419476398,2024,0.0022675736961451248,5.6159732307573246e-05,2.220446049250313e-16,True
2024-02-28,0,0.30578515,0.6942149,2020-2025,SP-020801,-0.0006069928308655,2024,0.0022675736961451248,-1.3764009770192744e-06,2.220446049250313e-16,True
2024-04-23,0,0.25468656,0.74531347,2020-2025,SP-020860,0.0783544814632559,2024,0.0022675736961451248,0.00017767456114116983,2.220446049250313e-16,True
2024-07-25,0,0.2309809,0.7690191,2020-2025,SP-020860,0.0571591928124632,2024,0.0022675736961451248,0.00012961268211442902,2.220446049250313e-16,True
2024-08-14,0,0.24896164,0.7510385,2020-2025,SP-021894,0.1157250428775608,2024,0.0022675736961451248,0.0002624150632144236,2.220446049250313e-16,True
2024-02-29,0,0.22423866,0.77576137,2020-2025,SP-022460,0.2878476231449224,2024,0.0022675736961451248,0.0006527156987413207,2.220446049250313e-16,True
2024-05-09,0,0.3034914,0.6965085,2020-2025,SP-022460,-0.1189019249022792,2024,0.0022675736961451248,-0.0002696188773294313,2.220446049250313e-16,True
2024-08-08,0,0.37280628,0.62719375,2020-2025,SP-022460,-0.0881220261984285,2024,0.0022675736961451248,-0.00019982318865856803,2.220446049250313e-16,True
2024-04-30,0,0.12199127,0.8780088,2020-2025,SP-022970,-0.0816657754814826,2024,0.0022675736961451248,-0.0001851831643571034,2.220446049250313e-16,True
2024-07-30,0,0.23452555,0.7654744,2020-2025,SP-022970,0.2877044870093114,2024,0.0022675736961451248,0.0006523911270052413,2.220446049250313e-16,True
2024-03-14,0,0.054766998,0.94523305,2020-2025,SP-023647,-0.2268404847202536,2024,0.0022675736961451248,-0.0005143775163724572,2.220446049250313e-16,True
2024-05-09,0,0.027534727,0.9724653,2020-2025,SP-023647,-0.2981632293367949,2024,0.0022675736961451248,-0.0006761070960018025,2.220446049250313e-16,True
2024-08-15,0,0.04419342,0.9558067,2020-2025,SP-023647,-0.4925336618398789,2024,0.0022675736961451248,-0.0011168563760541473,2.220446049250313e-16,True
2024-02-13,0,0.31800097,0.681999,2020-2025,SP-023650,-0.009622713618495,2024,0.0022675736961451248,-2.1820212286836735e-05,2.220446049250313e-16,True
2024-02-29,0,0.35075814,0.64924186,2020-2025,SP-023949,0.0518491904606476,2024,0.0022675736961451248,0.00011757186045498323,2.220446049250313e-16,True
2024-02-22,0,0.2817699,0.7182301,2020-2025,SP-024116,0.0198054464131212,2024,0.0022675736961451248,4.4910309326805444e-05,2.220446049250313e-16,True
2024-04-24,0,0.31550437,0.6844957,2020-2025,SP-024116,-0.0891881021264957,2024,0.0022675736961451248,-0.0002022405943911467,2.220446049250313e-16,True
2024-05-02,0,0.21155316,0.78844684,2020-2025,SP-024116,-0.0891881021264957,2024,0.0022675736961451248,-0.0002022405943911467,2.220446049250313e-16,True
2024-08-01,0,0.38047975,0.61952025,2020-2025,SP-024116,0.1923722221128537,2024,0.0022675736961451248,0.0004362181907320946,2.220446049250313e-16,True
2024-06-05,0,0.311627,0.68837297,2020-2025,SP-024200,-0.0692728731870123,2024,0.0022675736961451248,-0.00015708134509526597,2.220446049250313e-16,True
2024-08-06,0,0.24138124,0.7586187,2020-2025,SP-024200,0.0363447580991502,2024,0.0022675736961451248,8.241441745839047e-05,2.220446049250313e-16,True
2024-05-14,0,0.20700203,0.79299796,2020-2025,SP-025380,-0.0398502840288057,2024,0.0022675736961451248,-9.036345584763198e-05,2.220446049250313e-16,True
2024-03-04,0,0.38460782,0.61539215,2020-2025,SP-027013,0.1381512189116982,2024,0.0022675736961451248,0.00031326807009455376,2.220446049250313e-16,True
2024-05-09,0,0.040912103,0.9590879,2020-2025,SP-028309,-0.1635991111847231,2024,0.0022675736961451248,-0.00037097304123519974,2.220446049250313e-16,True
2024-08-07,0,0.15898933,0.84101075,2020-2025,SP-028309,0.3427370189826805,2024,0.0022675736961451248,0.0007771814489403186,2.220446049250313e-16,True
2024-02-28,0,0.2633006,0.7366994,2020-2025,SP-028661,0.0079606313514635,2024,0.0022675736961451248,1.8051318257286848e-05,2.220446049250313e-16,True
2024-04-11,0,0.18782258,0.8121774,2020-2025,SP-028661,-0.1281655817733189,2024,0.0022675736961451248,-0.000290624901980315,2.220446049250313e-16,True
2024-07-11,0,0.13138394,0.8686161,2020-2025,SP-028661,0.0391025971955524,2024,0.0022675736961451248,8.866802085159274e-05,2.220446049250313e-16,True
2024-03-11,0,0.050186872,0.9498131,2020-2025,SP-028724,-0.2672656499707501,2024,0.0022675736961451248,-0.0006060445577568029,2.220446049250313e-16,True
