Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.0246821290989705,0.0157469420967853,-0.0006829576029264,0.020366465465257,0.0240813900382506,1
0.007271028435934,0.0007102358889756,0.0052163737854996,0.0056086711180713,0.0069009760962596,1
0.0045470875734872,0.0054054417481522,-0.0004499154885527,0.0042531371674473,0.0058408649538336,1
0.0006327949738007,0.005205744608683,0.0033165800601945,0.0058825190122426,0.0005148308136595,0
-0.0027822343142219,0.0096141574980609,0.0052621362164263,0.002254424969929,0.0010476840483426,1
-0.0009507767701157,-0.0011421776915302,0.0029376960798188,0.0071527729548269,0.0072343979078258,2
0.0043559555610177,-0.000612979897763,-0.0021886398406858,0.0099321364244088,0.0020111039063646,2
0.0044238696512901,0.0052005825096467,0.0007074093091739,0.0008496701725077,0.0016826817843616,0
-0.0004132027432366,0.0030549440252086,0.0012870913586947,0.0014549897311291,0.0072036340964528,1
0.0047369538024696,0.0010467816847138,0.0007021917286982,0.0057475328458496,-0.0004331165811725,2
0.0028052309057685,0.0039491926278595,5.539241417507057e-06,0.0033078515510878,0.0015089520351851,1
0.011290058344417,0.0056449560248591,-0.0003945271145016,-0.0025874316423481,-0.0032890791558582,3
0.003330619139164,0.0031543274703243,-0.0014518408230107,0.0009186076059302,0.0042713076448523,1
-0.0008934882893733,0.0008058562210362,0.000485462193247,0.0032840847667845,0.0056349056988922,2
0.0005725309983705,0.0026430456913111,0.0002607385154286,0.0041581392855793,0.0015684764090092,0
0.0015604154417386,-0.0008914270728265,0.0055416397083784,0.0017156193956535,0.000825636043606,1
0.000418346428691,0.0014050774725955,0.0021894607285694,0.0031421901160448,0.0012954915636058,0
0.0048036535113266,0.0035445580004699,-0.0048222358976319,0.0017863034494664,0.0028022398277327,1
0.0022662491155376,0.0023622810499413,0.0002117222483603,-0.0007396543990797,0.003040931000428,1
0.0041664030130934,0.0010066352443251,0.0003761488728745,-0.0009931135955306,0.0024216375914272,2
0.0019265848555304,0.0002175524797894,0.0019459569979822,0.0005506109989082,0.0022491139270134,1
-0.0006084044258452,0.0021630522759932,0.0003972531755976,0.000439708674019,0.0044488548473441,1
0.002336591201826,0.0006274882062365,0.000916735992157,0.0005102263916668,0.0024099194509492,1
0.002379821087081,-0.0009958155358902,0.0018441079620274,0.0020631554411384,0.0011735334442107,1
0.0004040098491367,0.0017107274998039,0.0004092902496096,0.0026820432385585,0.0011716687954802,0
0.0018515151538577,0.0009631383097005,0.0003230264750108,0.001725526100137,0.0013486042286789,1
0.0015211547780573,0.0029499889329778,0.0013600099156636,0.0020733244387755,-0.001788040570198,1
0.006290500548432,-0.00204543713821,0.0007282420082624,0.0026247808769946,-0.0015675857081198,2
0.0021831688881953,0.0052620675487779,-0.000381104591739,-0.0011614811100564,5.654360966489414e-06,2
0.0029258424742367,0.0017622945334072,-0.0005802192165796,0.0005034373486606,0.0012661934706346,1
0.0008592022324223,0.0011618415359627,0.0016614072852141,0.0010114176873987,0.0011489708009333,1
0.0022133955645831,0.0013529424117414,6.630962592768519e-05,-0.0012531143935285,0.0034402083482477,3
1.869435408141662e-05,-0.0007739845691456,0.0020851145311778,0.0002848107590576,0.0041712353981063,1
0.0001934175818609,0.0005399441291311,0.0020314303664264,0.0024237377777855,0.0003853226781972,1
0.0032369396639948,0.001339838633302,4.046498602827686e-05,-0.000471392977132,0.0013715037328692,3
0.0025519796798231,0.0036199769780903,0.0002142431564163,-0.0006473945860181,-0.0002722322111994,2
